node_id,node_type,country,sector,commodity,total_import_usd,import_share_pct,vulnerability_score,hhi,top_source_country,top_source_share_pct,country_risk_fsi,country_risk_source,commodity_importance,commodity_imp_source,chokepoint_weight,chokepoint_source,lat,lon,global_trade_share_pct,representative_companies,n_companies,static_risk_score,score_methodology,risk_tier
TN_AGR_MAL,trade,Maldives,Agri,Agri,0.01,0.0,0.0,0.2076,Indonesia,36.64,0.5242,Fund for Peace FSI 2024 (normalized /120),0.8247,Derived from ISB import value + HHI (2024),0.0,,,,,,0,0.3222,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_AGR_MAL,trade,Malta,Agri,Agri,0.0,0.0,0.0,0.2076,Indonesia,36.64,0.275,Fund for Peace FSI 2024 (normalized /120),0.8247,Derived from ISB import value + HHI (2024),0.0,,,,,,0,0.2474,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_AGR_MON,trade,Montenegro,Agri,Agri,0.05,0.0,0.0,0.2076,Indonesia,36.64,0.4833,Fund for Peace FSI 2024 (normalized /120),0.8247,Derived from ISB import value + HHI (2024),0.0,,,,,,0,0.3099,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_AGR_NET,trade,Netherlands Antilles,Agri,Agri,0.23,0.0,0.0,0.2076,Indonesia,36.64,0.6175,Fund for Peace FSI 2024 (normalized /120),0.8247,Derived from ISB import value + HHI (2024),0.0,,,,,,0,0.3502,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_AGR_NOR,trade,Norfolk Island,Agri,Agri,0.11,0.0,0.0,0.2076,Indonesia,36.64,0.6175,Fund for Peace FSI 2024 (normalized /120),0.8247,Derived from ISB import value + HHI (2024),0.0,,,,,,0,0.3502,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_AGR_NOR,trade,Norway,Agri,Agri,8.3,0.01,0.0,0.2076,Indonesia,36.64,0.1208,Fund for Peace FSI 2024 (normalized /120),0.8247,Derived from ISB import value + HHI (2024),0.0,,,,,,0,0.2012,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_AGR_OMA,trade,Oman,Agri,Agri,15.9,0.01,0.0,0.2076,Indonesia,36.64,0.4058,Fund for Peace FSI 2024 (normalized /120),0.8247,Derived from ISB import value + HHI (2024),0.0,,,,,,0,0.2867,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_AGR_PIT,trade,Pitcairn,Agri,Agri,0.02,0.0,0.0,0.2076,Indonesia,36.64,0.6175,Fund for Peace FSI 2024 (normalized /120),0.8247,Derived from ISB import value + HHI (2024),0.0,,,,,,0,0.3502,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_AGR_POR,trade,Portugal,Agri,Agri,23.71,0.02,0.0,0.2076,Indonesia,36.64,0.2142,Fund for Peace FSI 2024 (normalized /120),0.8247,Derived from ISB import value + HHI (2024),0.0,,,,,,0,0.2292,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_AGR_QAT,trade,Qatar,Agri,Agri,0.5700000000000001,0.0,0.0,0.2076,Indonesia,36.64,0.3375,Fund for Peace FSI 2024 (normalized /120),0.8247,Derived from ISB import value + HHI (2024),0.0,,,,,,0,0.2662,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_AGR_REP,trade,Republic of Moldova,Agri,Agri,19.6,0.02,0.0,0.2076,Indonesia,36.64,0.6175,Fund for Peace FSI 2024 (normalized /120),0.8247,Derived from ISB import value + HHI (2024),0.0,,,,,,0,0.3502,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_AGR_SER,trade,Serbia,Agri,Agri,0.31,0.0,0.0,0.2076,Indonesia,36.64,0.5658,Fund for Peace FSI 2024 (normalized /120),0.8247,Derived from ISB import value + HHI (2024),0.0,,,,,,0,0.3347,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_AGR_SLO,trade,Slovakia,Agri,Agri,4.58,0.0,0.0,0.2076,Indonesia,36.64,0.6175,Fund for Peace FSI 2024 (normalized /120),0.8247,Derived from ISB import value + HHI (2024),0.0,,,,,,0,0.3502,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_AGR_SLO,trade,Slovenia,Agri,Agri,5.02,0.0,0.0,0.2076,Indonesia,36.64,0.2275,Fund for Peace FSI 2024 (normalized /120),0.8247,Derived from ISB import value + HHI (2024),0.0,,,,,,0,0.2332,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_AGR_SOL,trade,Solomon Islands,Agri,Agri,3.58,0.0,0.0,0.2076,Indonesia,36.64,0.6633,Fund for Peace FSI 2024 (normalized /120),0.8247,Derived from ISB import value + HHI (2024),0.0,,,,,,0,0.3639,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_AGR_SWE,trade,Sweden,Agri,Agri,3.19,0.0,0.0,0.2076,Indonesia,36.64,0.1717,Fund for Peace FSI 2024 (normalized /120),0.8247,Derived from ISB import value + HHI (2024),0.0,,,,,,0,0.2164,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_AGR_SYR,trade,Syrian Arab Republic,Agri,Agri,0.01,0.0,0.0,0.2076,Indonesia,36.64,0.6175,Fund for Peace FSI 2024 (normalized /120),0.8247,Derived from ISB import value + HHI (2024),0.0,,,,,,0,0.3502,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_AGR_TUR,trade,Turkmenistan,Agri,Agri,0.48,0.0,0.0,0.2076,Indonesia,36.64,0.5375,Fund for Peace FSI 2024 (normalized /120),0.8247,Derived from ISB import value + HHI (2024),0.0,,,,,,0,0.3262,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_AGR_TÜR,trade,Türkiye,Agri,Agri,4.28,0.0,0.0,0.2076,Indonesia,36.64,0.6175,Fund for Peace FSI 2024 (normalized /120),0.8247,Derived from ISB import value + HHI (2024),0.0,,,,,,0,0.3502,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_AGR_UZB,trade,Uzbekistan,Agri,Agri,3.39,0.0,0.0,0.2076,Indonesia,36.64,0.5567,Fund for Peace FSI 2024 (normalized /120),0.8247,Derived from ISB import value + HHI (2024),0.0,,,,,,0,0.3319,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_AGR_VAN,trade,Vanuatu,Agri,Agri,0.88,0.0,0.0,0.2076,Indonesia,36.64,0.6175,Fund for Peace FSI 2024 (normalized /120),0.8247,Derived from ISB import value + HHI (2024),0.0,,,,,,0,0.3502,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_AGR_YEM,trade,Yemen,Agri,Agri,0.05,0.0,0.0,0.2076,Indonesia,36.64,0.9075,Fund for Peace FSI 2024 (normalized /120),0.8247,Derived from ISB import value + HHI (2024),0.0,,,,,,0,0.4372,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_AUT_CHI,trade,China,Automotive,Automotive,16338.94,27.24,0.2452,0.1429,China,27.24,0.5425,Fund for Peace FSI 2024 (normalized /120),0.6938,Derived from ISB import value + HHI (2024),0.0,,,,,Hl Mando Anand India Private Limited | IFB Industries Ltd. | Basf Catalysts India Private Limited | Rane Holdings Ltd. | Posco India Processing Center Private Limited | Minda Corporation Ltd. | JBM Auto Ltd. | Sundram Fasteners Ltd. | Astemo India Private Limited | Philips India Limited,10,0.3996,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_AUT_GER,trade,Germany,Automotive,Automotive,9475.81,15.8,0.0237,0.1429,China,27.24,0.205,Fund for Peace FSI 2024 (normalized /120),0.6938,Derived from ISB import value + HHI (2024),0.0,,,,,Hl Mando Anand India Private Limited | IFB Industries Ltd. | Basf Catalysts India Private Limited | Rane Holdings Ltd. | Posco India Processing Center Private Limited | Minda Corporation Ltd. | JBM Auto Ltd. | Sundram Fasteners Ltd. | Astemo India Private Limited | Philips India Limited,10,0.2097,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_AUT_REP,trade,Republic of Korea,Automotive,Automotive,8502.23,14.18,0.0213,0.1429,China,27.24,0.6175,Fund for Peace FSI 2024 (normalized /120),0.6938,Derived from ISB import value + HHI (2024),0.0,,,,,Hl Mando Anand India Private Limited | IFB Industries Ltd. | Basf Catalysts India Private Limited | Rane Holdings Ltd. | Posco India Processing Center Private Limited | Minda Corporation Ltd. | JBM Auto Ltd. | Sundram Fasteners Ltd. | Astemo India Private Limited | Philips India Limited,10,0.3325,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_AUT_JAP,trade,Japan,Automotive,Automotive,7037.8,11.73,0.0176,0.1429,China,27.24,0.2542,Fund for Peace FSI 2024 (normalized /120),0.6938,Derived from ISB import value + HHI (2024),0.0,,,,,Hl Mando Anand India Private Limited | IFB Industries Ltd. | Basf Catalysts India Private Limited | Rane Holdings Ltd. | Posco India Processing Center Private Limited | Minda Corporation Ltd. | JBM Auto Ltd. | Sundram Fasteners Ltd. | Astemo India Private Limited | Philips India Limited,10,0.2221,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_AUT_THA,trade,Thailand,Automotive,Automotive,4471.05,7.46,0.0112,0.1429,China,27.24,0.5667,Fund for Peace FSI 2024 (normalized /120),0.6938,Derived from ISB import value + HHI (2024),0.0,,,,,Hl Mando Anand India Private Limited | IFB Industries Ltd. | Basf Catalysts India Private Limited | Rane Holdings Ltd. | Posco India Processing Center Private Limited | Minda Corporation Ltd. | JBM Auto Ltd. | Sundram Fasteners Ltd. | Astemo India Private Limited | Philips India Limited,10,0.3133,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_AUT_IND,trade,Indonesia,Automotive,Automotive,1092.23,1.82,0.0064,0.1429,China,27.24,0.5467,Fund for Peace FSI 2024 (normalized /120),0.6938,Derived from ISB import value + HHI (2024),0.0,,,,,Hl Mando Anand India Private Limited | IFB Industries Ltd. | Basf Catalysts India Private Limited | Rane Holdings Ltd. | Posco India Processing Center Private Limited | Minda Corporation Ltd. | JBM Auto Ltd. | Sundram Fasteners Ltd. | Astemo India Private Limited | Philips India Limited,10,0.3053,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_AUT_SIN,trade,Singapore,Automotive,Automotive,2162.02,3.6,0.0054,0.1429,China,27.24,0.2125,Fund for Peace FSI 2024 (normalized /120),0.6938,Derived from ISB import value + HHI (2024),0.0,,,,,Hl Mando Anand India Private Limited | IFB Industries Ltd. | Basf Catalysts India Private Limited | Rane Holdings Ltd. | Posco India Processing Center Private Limited | Minda Corporation Ltd. | JBM Auto Ltd. | Sundram Fasteners Ltd. | Astemo India Private Limited | Philips India Limited,10,0.2047,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_AUT_UNI,trade,United Kingdom of Great Britain and Northern Ireland,Automotive,Automotive,1499.69,2.5,0.0038,0.1429,China,27.24,0.6175,Fund for Peace FSI 2024 (normalized /120),0.6938,Derived from ISB import value + HHI (2024),0.0,,,,,Hl Mando Anand India Private Limited | IFB Industries Ltd. | Basf Catalysts India Private Limited | Rane Holdings Ltd. | Posco India Processing Center Private Limited | Minda Corporation Ltd. | JBM Auto Ltd. | Sundram Fasteners Ltd. | Astemo India Private Limited | Philips India Limited,10,0.3255,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_AUT_SWE,trade,Sweden,Automotive,Automotive,1422.18,2.37,0.0036,0.1429,China,27.24,0.1717,Fund for Peace FSI 2024 (normalized /120),0.6938,Derived from ISB import value + HHI (2024),0.0,,,,,Hl Mando Anand India Private Limited | IFB Industries Ltd. | Basf Catalysts India Private Limited | Rane Holdings Ltd. | Posco India Processing Center Private Limited | Minda Corporation Ltd. | JBM Auto Ltd. | Sundram Fasteners Ltd. | Astemo India Private Limited | Philips India Limited,10,0.1917,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_AUT_ITA,trade,Italy,Automotive,Automotive,1362.29,2.27,0.0034,0.1429,China,27.24,0.355,Fund for Peace FSI 2024 (normalized /120),0.6938,Derived from ISB import value + HHI (2024),0.0,,,,,Hl Mando Anand India Private Limited | IFB Industries Ltd. | Basf Catalysts India Private Limited | Rane Holdings Ltd. | Posco India Processing Center Private Limited | Minda Corporation Ltd. | JBM Auto Ltd. | Sundram Fasteners Ltd. | Astemo India Private Limited | Philips India Limited,10,0.2466,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_AUT_CZE,trade,Czechia,Automotive,Automotive,1181.78,1.97,0.003,0.1429,China,27.24,0.6175,Fund for Peace FSI 2024 (normalized /120),0.6938,Derived from ISB import value + HHI (2024),0.0,,,,,Hl Mando Anand India Private Limited | IFB Industries Ltd. | Basf Catalysts India Private Limited | Rane Holdings Ltd. | Posco India Processing Center Private Limited | Minda Corporation Ltd. | JBM Auto Ltd. | Sundram Fasteners Ltd. | Astemo India Private Limited | Philips India Limited,10,0.3252,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_AUT_BEL,trade,Belgium,Automotive,Automotive,671.61,1.12,0.0017,0.1429,China,27.24,0.2617,Fund for Peace FSI 2024 (normalized /120),0.6938,Derived from ISB import value + HHI (2024),0.0,,,,,Hl Mando Anand India Private Limited | IFB Industries Ltd. | Basf Catalysts India Private Limited | Rane Holdings Ltd. | Posco India Processing Center Private Limited | Minda Corporation Ltd. | JBM Auto Ltd. | Sundram Fasteners Ltd. | Astemo India Private Limited | Philips India Limited,10,0.2179,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_AUT_VIE,trade,Viet Nam,Automotive,Automotive,650.6,1.08,0.0016,0.1429,China,27.24,0.6175,Fund for Peace FSI 2024 (normalized /120),0.6938,Derived from ISB import value + HHI (2024),0.0,,,,,Hl Mando Anand India Private Limited | IFB Industries Ltd. | Basf Catalysts India Private Limited | Rane Holdings Ltd. | Posco India Processing Center Private Limited | Minda Corporation Ltd. | JBM Auto Ltd. | Sundram Fasteners Ltd. | Astemo India Private Limited | Philips India Limited,10,0.3246,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_AUT_SPA,trade,Spain,Automotive,Automotive,595.62,0.99,0.0015,0.1429,China,27.24,0.3625,Fund for Peace FSI 2024 (normalized /120),0.6938,Derived from ISB import value + HHI (2024),0.0,,,,,Hl Mando Anand India Private Limited | IFB Industries Ltd. | Basf Catalysts India Private Limited | Rane Holdings Ltd. | Posco India Processing Center Private Limited | Minda Corporation Ltd. | JBM Auto Ltd. | Sundram Fasteners Ltd. | Astemo India Private Limited | Philips India Limited,10,0.2481,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_AUT_FRA,trade,France,Automotive,Automotive,562.65,0.94,0.0014,0.1429,China,27.24,0.24,Fund for Peace FSI 2024 (normalized /120),0.6938,Derived from ISB import value + HHI (2024),0.0,,,,,Hl Mando Anand India Private Limited | IFB Industries Ltd. | Basf Catalysts India Private Limited | Rane Holdings Ltd. | Posco India Processing Center Private Limited | Minda Corporation Ltd. | JBM Auto Ltd. | Sundram Fasteners Ltd. | Astemo India Private Limited | Philips India Limited,10,0.2113,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_AUT_MAL,trade,Malaysia,Automotive,Automotive,238.58,0.4,0.0014,0.1429,China,27.24,0.4583,Fund for Peace FSI 2024 (normalized /120),0.6938,Derived from ISB import value + HHI (2024),0.0,,,,,Hl Mando Anand India Private Limited | IFB Industries Ltd. | Basf Catalysts India Private Limited | Rane Holdings Ltd. | Posco India Processing Center Private Limited | Minda Corporation Ltd. | JBM Auto Ltd. | Sundram Fasteners Ltd. | Astemo India Private Limited | Philips India Limited,10,0.2768,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_AUT_HON,trade,Hong Kong,Automotive,Automotive,297.95,0.5,0.0008,0.1429,China,27.24,0.5,Fund for Peace FSI 2024 (normalized /120),0.6938,Derived from ISB import value + HHI (2024),0.0,,,,,Hl Mando Anand India Private Limited | IFB Industries Ltd. | Basf Catalysts India Private Limited | Rane Holdings Ltd. | Posco India Processing Center Private Limited | Minda Corporation Ltd. | JBM Auto Ltd. | Sundram Fasteners Ltd. | Astemo India Private Limited | Philips India Limited,10,0.2891,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_AUT_KIN,trade,Kingdom of the Netherlands,Automotive,Automotive,338.57,0.56,0.0008,0.1429,China,27.24,0.6175,Fund for Peace FSI 2024 (normalized /120),0.6938,Derived from ISB import value + HHI (2024),0.0,,,,,Hl Mando Anand India Private Limited | IFB Industries Ltd. | Basf Catalysts India Private Limited | Rane Holdings Ltd. | Posco India Processing Center Private Limited | Minda Corporation Ltd. | JBM Auto Ltd. | Sundram Fasteners Ltd. | Astemo India Private Limited | Philips India Limited,10,0.3243,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_AUT_TUR,trade,Turkey,Automotive,Automotive,287.7,0.48,0.0007,0.1429,China,27.24,0.6767,Fund for Peace FSI 2024 (normalized /120),0.6938,Derived from ISB import value + HHI (2024),0.0,,,,,Hl Mando Anand India Private Limited | IFB Industries Ltd. | Basf Catalysts India Private Limited | Rane Holdings Ltd. | Posco India Processing Center Private Limited | Minda Corporation Ltd. | JBM Auto Ltd. | Sundram Fasteners Ltd. | Astemo India Private Limited | Philips India Limited,10,0.342,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_AUT_PHI,trade,Philippines,Automotive,Automotive,201.64,0.34,0.0005,0.1429,China,27.24,0.6483,Fund for Peace FSI 2024 (normalized /120),0.6938,Derived from ISB import value + HHI (2024),0.0,,,,,Hl Mando Anand India Private Limited | IFB Industries Ltd. | Basf Catalysts India Private Limited | Rane Holdings Ltd. | Posco India Processing Center Private Limited | Minda Corporation Ltd. | JBM Auto Ltd. | Sundram Fasteners Ltd. | Astemo India Private Limited | Philips India Limited,10,0.3335,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_AUT_TAI,trade,"Taiwan, Province of China",Automotive,Automotive,193.42,0.32,0.0005,0.1429,China,27.24,0.6175,Fund for Peace FSI 2024 (normalized /120),0.6938,Derived from ISB import value + HHI (2024),0.0,,,,,Hl Mando Anand India Private Limited | IFB Industries Ltd. | Basf Catalysts India Private Limited | Rane Holdings Ltd. | Posco India Processing Center Private Limited | Minda Corporation Ltd. | JBM Auto Ltd. | Sundram Fasteners Ltd. | Astemo India Private Limited | Philips India Limited,10,0.3242,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_AUT_AUS,trade,Austria,Automotive,Automotive,141.79,0.24,0.0004,0.1429,China,27.24,0.2033,Fund for Peace FSI 2024 (normalized /120),0.6938,Derived from ISB import value + HHI (2024),0.0,,,,,Hl Mando Anand India Private Limited | IFB Industries Ltd. | Basf Catalysts India Private Limited | Rane Holdings Ltd. | Posco India Processing Center Private Limited | Minda Corporation Ltd. | JBM Auto Ltd. | Sundram Fasteners Ltd. | Astemo India Private Limited | Philips India Limited,10,0.1999,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_AUT_BAN,trade,Bangladesh,Automotive,Automotive,44.87,0.07,0.0004,0.1429,China,27.24,0.71,Fund for Peace FSI 2024 (normalized /120),0.6938,Derived from ISB import value + HHI (2024),0.0,,,,,Hl Mando Anand India Private Limited | IFB Industries Ltd. | Basf Catalysts India Private Limited | Rane Holdings Ltd. | Posco India Processing Center Private Limited | Minda Corporation Ltd. | JBM Auto Ltd. | Sundram Fasteners Ltd. | Astemo India Private Limited | Philips India Limited,10,0.3519,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
