GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor1Geo_Extra,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,Actor2Geo_Extra,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,Extra60,country,event_category,event_date,goldstein_norm,cameo_weight,mention_norm,preliminary_severity,event_hash,matched_node_id,matched_sector
1307304580,20260603,202606,2026,2026.4192,PRT,PORTUGAL,PRT,,,,,,,,FRA,FRENCH,FRA,,,,,,,,1,192,192,19,4,-9.5,7,1,7,2.66889074228524,4,"Lisbon, Lisboa, Portugal",PO,PO14,24830,38.7167,-9.13333,-2167973,4,"Lisbon, Lisboa, Portugal",PO,PO14,24830,38.7167,-9.13333,-2167973,4,"Lisbon, Lisboa, Portugal",PO,PO14,24830.0,38.7167,-9.13333,-2167973,20260603180000,https://interiordesign.net/designwire/11-top-picks-from-lisbon-design-week/,Portugal,Armed Conflict,2026-06-03,0.975,0.9,0.301,0.7803,07661b75239b7ad1aab1f698373e9df3,TN_AGR_POR,Agri
1307304587,20260603,202606,2026,2026.4192,REB,UPRISING,,,,,,REB,,,COP,POLICE OFFICER,,,,,,COP,,,0,180,180,18,4,-9.0,10,1,10,-9.87903225806452,1,Egypt,EG,EG,,27,30,EG,1,Egypt,EG,EG,,27,30,EG,1,Egypt,EG,EG,,27.0,30,EG,20260603180000,https://www.yahoo.com/news/world/articles/disgraceful-egypt-jails-activist-douma-170314356.html,Egypt,Armed Assault,2026-06-03,0.95,0.85,0.3471,0.7643,b56d89213990c688c49cb4a53cc7480c,,
1307304588,20260603,202606,2026,2026.4192,REB,UPRISING,,,,,,REB,,,EGY,EGYPT,EGY,,,,,,,,0,141,141,14,3,-6.5,4,1,4,-9.87903225806452,1,Egypt,EG,EG,,27,30,EG,1,Egypt,EG,EG,,27,30,EG,1,Egypt,EG,EG,,27.0,30,EG,20260603180000,https://www.yahoo.com/news/world/articles/disgraceful-egypt-jails-activist-douma-170314356.html,Egypt,Protest/Strike,2026-06-03,0.825,0.5,0.233,0.5632,27c97193f1916bf69627f999b62eb6ab,,
1307304600,20260603,202606,2026,2026.4192,RUS,RUSSIA,RUS,,,,,,,,GOV,AUTHORITIES,,,,,,GOV,,,1,193,193,19,4,-10.0,8,1,8,-4.14507772020725,4,"Pulkovo, Leningradskaya Oblast', Russia",RS,RS42,25095,59.77,30.3261,-2989379,4,"Pulkovo, Leningradskaya Oblast', Russia",RS,RS42,25095,59.77,30.3261,-2989379,4,"Pulkovo, Leningradskaya Oblast', Russia",RS,RS42,25095.0,59.77,30.3261,-2989379,20260603180000,https://www.c-mw.net/drone-strike-in-putins-home-city-as-st-petersburg-economic-forum-convenes/,Russia,Armed Conflict,2026-06-03,1.0,0.9,0.318,0.7945,bd26421fa21910b945501e93f297cdb6,,
1307304746,20260603,202606,2026,2026.4192,USA,UNITED STATES,USA,,,,,,,,COP,PRISON,,,,,,COP,,,1,173,173,17,4,-5.0,2,1,2,-6.57894736842105,3,"Myrtle Beach, South Carolina, United States",US,USSC,SC051,33.6891,-78.8867,1249770,1,Mexico,MX,MX,,23,-102,MX,1,Mexico,MX,MX,,23.0,-102,MX,20260603180000,https://wpde.com/news/local/4-illegal-immigrants-sentenced-in-myrtle-beach-drug-trafficking-ring-doj-us-department-of-justice-federico-parra-lopez-aquino-omar-sanchez-manager,Mexico,Coerce/Sanction,2026-06-03,0.75,0.7,0.159,0.5848,bdb013bf23dc63602c0d2394de59886e,,
1307304752,20260603,202606,2026,2026.4192,USA,A US,USA,,,,,,,,CRMCRM,ORGANIZED CRIME,,,,,,CRM,CRM,,1,170,170,17,4,-7.0,2,1,2,-6.26780626780626,4,"Babahoyo, Los Rí, Ecuador",EC,EC13,18585,-1.81667,-79.5167,-924576,4,"Babahoyo, Los Rí, Ecuador",EC,EC13,18585,-1.81667,-79.5167,-924576,4,"Babahoyo, Los Rí, Ecuador",EC,EC13,18585.0,-1.81667,-79.5167,-924576,20260603180000,https://www.channelstv.com/2026/06/03/eight-bagged-bodies-found-in-ecuador-narco-hotspot/,Ecuador,Coerce/Sanction,2026-06-03,0.85,0.7,0.159,0.6247,8a7993e49b39097c7b2949e72395c0ff,,
1307304760,20260603,202606,2026,2026.4192,USA,MINNEAPOLIS,USA,,,,,,,,DEU,GERMANY,DEU,,,,,,,,0,190,190,19,4,-10.0,2,1,2,-2.31839258114374,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,1,Spain,SP,SP,,40.0,-4,SP,20260603180000,https://havanatimes.org/news/international-news-briefs-for-wednesday-june-3-2026/,Spain,Armed Conflict,2026-06-03,1.0,0.9,0.159,0.7548,9b831446b102a64d3ca1790d0485f53f,TN_AGR_SPA,Agri
1307346751,20250604,202506,2025,2025.4219,CAN,CANADA,CAN,,,,,,,,COP,DEPUTY,,,,,,COP,,,1,190,190,19,4,-10.0,4,1,4,-3.05084745762712,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686.0,43.6667,-79.4167,-574890,20260604000000,https://www.therecord.com/politics/political-opinion/doug-ford-has-made-mpps-into-seasonal-workers-and-we-all-suffer/article_93b58566-8913-5d7e-96f5-72fc687f351e.html,Canada,Armed Conflict,2025-06-04,1.0,0.9,0.233,0.7733,df7e02ad11ae110c46eed366350c2dc2,,
1307346755,20250604,202506,2025,2025.4219,USA,UNITED STATES,USA,,,,,,,,COP,PRISON,,,,,,COP,,,1,173,173,17,4,-5.0,4,1,4,-15.4761904761905,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,3,"Farmington, Minnesota, United States",US,USMN,MN037,44.6402,-93.1435,643570,3,"Farmington, Minnesota, United States",US,USMN,,44.6402,-93.1435,643570,20260604000000,https://therockofrochester.com/ixp/1172/p/farmington-man-sentenced-attempted-murder-wife/,United States,Coerce/Sanction,2025-06-04,0.75,0.7,0.233,0.6033,c0c7d11e41ee5cf758f52faa300fe845,,
1307346757,20250604,202506,2025,2025.4219,USA,MINNESOTA,USA,,,,,,,,COP,PRISON,,,,,,COP,,,1,190,190,19,4,-10.0,10,1,10,-15.4761904761905,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,20260604000000,https://therockofrochester.com/ixp/1172/p/farmington-man-sentenced-attempted-murder-wife/,United States,Armed Conflict,2025-06-04,1.0,0.9,0.3471,0.8018,f75a6774ea8fa3be30b282c7e48d75ee,,
1307346763,20260505,202605,2026,2026.3425,,,,,,,,,,,AUS,MURRAY,AUS,,,,,,,,0,190,190,19,4,-10.0,10,1,10,-3.0204081632653,0,,,,,,,,3,"Beckjord Power Plant, Ohio, United States",US,USOH,,38.9917,-84.2975,2112033,3,"Beckjord Power Plant, Ohio, United States",US,USOH,,38.9917,-84.2975,2112033,20260604000000,https://www.wlwt.com/article/middletown-social-security-numbers-personal-info-data-breach/71487732,United States,Armed Conflict,2026-05-05,1.0,0.9,0.3471,0.8018,042dd759d57713bd1931fab863afd963,,
1307346790,20260604,202606,2026,2026.4219,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,173,173,17,4,-5.0,4,2,4,-11.071569790431,0,,,,,,,,4,"Truganina, Victoria, Australia",AS,AS07,5429,-37.8167,144.75,-1605750,4,"Truganina, Victoria, Australia",AS,AS07,5429.0,-37.8167,144.75,-1605750,20260604000000,https://www.mandurahmail.com.au/story/9283914/five-charged-with-murder-after-body-found-in-park/,Australia,Coerce/Sanction,2026-06-04,0.75,0.7,0.233,0.6033,05ee5af3daec993b20fc23ea2d3ae621,TN_AGR_AUS,Agri
1307346822,20260604,202606,2026,2026.4219,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,173,173,17,4,-5.0,5,1,5,-13.0508474576271,0,,,,,,,,4,"Lahore, Punjab, Pakistan",PK,PK04,23677,31.5497,74.3436,-2767043,4,"Lahore, Punjab, Pakistan",PK,PK04,23677.0,31.5497,74.3436,-2767043,20260604000000,https://www.ibtimes.co.uk/pakistani-court-upholds-death-sentences-motorway-assault-1800650,Pakistan,Coerce/Sanction,2026-06-04,0.75,0.7,0.2593,0.6098,dd27052624f32d1bbb5809bead18f797,TN_AGR_PAK,Agri
1307346823,20260604,202606,2026,2026.4219,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,173,173,17,4,-5.0,10,1,10,-13.9303482587065,0,,,,,,,,3,"Issaquah, Washington, United States",US,USWA,WA033,47.5301,-122.033,1512327,3,"Issaquah, Washington, United States",US,USWA,,47.5301,-122.033,1512327,20260604000000,https://www.mi-reporter.com/2026/06/03/suspect-arrested-for-dui-at-boat-launch-access-road-mercer-island-police-blotter/,United States,Coerce/Sanction,2026-06-04,0.75,0.7,0.3471,0.6318,38af1b1923d44a9a348b943b1da3cf33,,
1307346824,20260604,202606,2026,2026.4219,,,,,,,,,,,COP,DEPUTIES,,,,,,COP,,,0,193,193,19,4,-10.0,2,1,2,-6.78541136556404,0,,,,,,,,3,"Douglas County, Nebraska, United States",US,USNE,,41.3,-96.167,835849,3,"Douglas County, Nebraska, United States",US,USNE,,41.3,-96.167,835849,20260604000000,https://www.knopnews2.com/2026/06/03/police-say-deadly-shooting-south-omaha-neighborhood-started-with-landlord-dispute/,United States,Armed Conflict,2026-06-04,1.0,0.9,0.159,0.7548,1c875724c66a422cb723c7dd1c7391e3,,
1307346834,20260604,202606,2026,2026.4219,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,0,190,190,19,4,-10.0,3,1,3,-4.32276657060518,0,,,,,,,,3,"Cincinnati, Ohio, United States",US,USOH,OH061,39.162,-84.4569,1066650,3,"Cincinnati, Ohio, United States",US,USOH,,39.162,-84.4569,1066650,20260604000000,https://www.wlwt.com/article/alyssa-hill-skyline-stabbing-norwood-memorial/71487355,United States,Armed Conflict,2026-06-04,1.0,0.9,0.2007,0.7652,53ef4b11f41e49b0abf30fb253bb6234,,
1307346843,20260604,202606,2026,2026.4219,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,0,192,192,19,4,-9.5,10,1,10,3.17100792751982,0,,,,,,,,1,Colombia,CO,CO,,4,-72,CO,1,Colombia,CO,CO,,4.0,-72,CO,20260604000000,https://blogs.worldbank.org/en/digital-development/making-ai-work--from-promise-to-practice,Colombia,Armed Conflict,2026-06-04,0.975,0.9,0.3471,0.7918,93860bbe3e32454b0afeb11d101fea28,,
1307346854,20260604,202606,2026,2026.4219,,,,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,173,173,17,4,-5.0,2,1,2,-3.6956857893923,0,,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110.0,51.5,-0.116667,-2601889,20260604000000,https://www.wsws.org/en/articles/2026/06/03/qlzn-j03.html,United Kingdom,Coerce/Sanction,2026-06-04,0.75,0.7,0.159,0.5848,c200739e50bf6c980149a308d69aa2e9,,
1307346855,20260604,202606,2026,2026.4219,,,,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,190,190,19,4,-10.0,60,8,32,-7.26949687178683,0,,,,,,,,5,"Hampshire, Hampshire, United Kingdom",UK,UKF2,40112,51.0833,-1.16667,-2598067,5,"Hampshire, Hampshire, United Kingdom",UK,UKF2,40112.0,51.0833,-1.16667,-2598067,20260604000000,https://www.ludlowadvertiser.co.uk/news/national/26164539.nigel-farage-defends-response-henry-nowak-murder-amid-criticism-pm/,United Kingdom,Armed Conflict,2026-06-04,1.0,0.9,0.595,0.8638,534f7ca9fb02e57c51e42cc308f2d2f2,,
1307346884,20260604,202606,2026,2026.4219,,,,,,,,,,,GOV,REGIME,,,,,,GOV,,,0,141,141,14,3,-6.5,8,1,8,-6.77710843373494,0,,,,,,,,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130.0,35.75,51.5148,10074674,20260604000000,https://www.camdencourier.com.au/story/9256069/mahsa-amini-defiance-grows-despite-irans-brutal-crackdown/,Iran,Protest/Strike,2026-06-04,0.825,0.5,0.318,0.5845,11357cc2bb15eef23913cd54026929c1,,
1307346897,20260604,202606,2026,2026.4219,,,,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,190,190,19,4,-10.0,20,2,20,0.805806481774875,0,,,,,,,,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686.0,43.6667,-79.4167,-574890,20260604000000,https://www.caledonenterprise.com/news/ontario-gas-price-predicitons-for-june-4-5/article_101dd49c-2543-5ceb-8890-51bc4074e6a9.html,Canada,Armed Conflict,2026-06-04,1.0,0.9,0.4407,0.8252,4208584fe6f22cd8fd5e99f300e55109,,
1307346898,20260604,202606,2026,2026.4219,,,,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,190,190,19,4,-10.0,4,1,4,-5.50038197097021,0,,,,,,,,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130.0,35.75,51.5148,10074674,20260604000000,https://www.castanetkamloops.net/news/World/617904/Trump-acknowledges-calling-Netanyahu-crazy-and-says-Israel-is-complicating-peace-talks-with-Iran,Iran,Armed Conflict,2026-06-04,1.0,0.9,0.233,0.7733,ec99b4d82a6de4308668cdbe038ffdc3,,
1307346915,20260604,202606,2026,2026.4219,,,,,,,,,,,MEX,JUAREZ,MEX,,,,,,,,1,190,190,19,4,-10.0,7,2,7,-5.94924767379516,0,,,,,,,,1,Mexico,MX,MX,,23,-102,MX,1,Mexico,MX,MX,,23.0,-102,MX,20260604000000,https://www.channel3000.com/news/man-accused-of-killing-wife-fleeing-the-country-in-2023-booked-into-dane-county-jail/article_7dbbef59-13da-4097-b313-3a64ff95e4dd.html,Mexico,Armed Conflict,2026-06-04,1.0,0.9,0.301,0.7903,0f01e552858bb774e801f9ce76f3d9d4,,
1307346918,20260604,202606,2026,2026.4219,,,,,,,,,,,MNCIND,TATA STEEL,IND,,,,,MNC,,,1,190,190,19,4,-10.0,20,1,10,-2.62008733624454,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260604000000,https://www.walesonline.co.uk/news/wales-news/emergency-services-rush-scene-fire-34061726,India,Armed Conflict,2026-06-04,1.0,0.9,0.4407,0.8252,a36c3748bc37e40f8f6e613ab6051ca2,,
1307346995,20260604,202606,2026,2026.4219,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,180,180,18,4,-9.0,2,1,2,0.42194092827004,0,,,,,,,,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260604000000,https://kmit.com/news/030030-takeaways-from-primaries-featuring-spencer-pratt-a-missing-congressman-and-a-rare-trump-setback/,United States,Armed Assault,2026-06-04,0.95,0.85,0.159,0.7172,78365ae2ca2bde7fc839bbb29086731c,,
1307347024,20260604,202606,2026,2026.4219,AFRGOV,AFRICA,AFR,,,,,GOV,,,USA,THE US,USA,,,,,,,,1,191,191,19,4,-9.5,3,1,3,-4.60526315789473,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,4,"Nairobi, Nairobi Area, Kenya",KE,KE05,18585,-1.28333,36.8167,-2258072,4,"Nairobi, Nairobi Area, Kenya",KE,KE05,18585.0,-1.28333,36.8167,-2258072,20260604000000,https://www.yahoo.com/news/politics/articles/us-slashes-visa-processing-hubs-133241861.html,United States,Armed Conflict,2026-06-04,0.975,0.9,0.2007,0.7552,72334e43e10f87d8b17ad2047f6203ef,,
1307347182,20260604,202606,2026,2026.4219,CHN,CHINA,CHN,,,,,,,,NZL,NEW ZEALAND,NZL,,,,,,,,1,172,172,17,4,-5.0,20,1,10,-1.63934426229508,1,China,CH,CH,,35,105,CH,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.3,174.783,-1521348,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391.0,-41.3,174.783,-1521348,20260604000000,https://www.naroomanewsonline.com.au/story/9284109/china-bans-four-nz-politicians-after-taiwan-visit/,China,Coerce/Sanction,2026-06-04,0.75,0.7,0.4407,0.6552,be085be0f75463114a49eeee1653ff41,TN_AGR_CHI,Agri
1307347185,20260604,202606,2026,2026.4219,CHN,CHINA,CHN,,,,,,,,NZLPTY,NEW ZEALAND,NZL,,,,,,,,1,172,172,17,4,-5.0,10,1,10,-1.63934426229508,1,China,CH,CH,,35,105,CH,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.3,174.783,-1521348,1,China,CH,CH,,35.0,105,CH,20260604000000,https://www.naroomanewsonline.com.au/story/9284109/china-bans-four-nz-politicians-after-taiwan-visit/,China,Coerce/Sanction,2026-06-04,0.75,0.7,0.3471,0.6318,82be5dacaa5b7b0febfddd6c69f2c35b,TN_AGR_CHI,Agri
1307347187,20260604,202606,2026,2026.4219,CHN,CHINA,CHN,,,,,,,,PTY,POLITICIAN,,,,,,,,,1,172,172,17,4,-5.0,2,1,2,-1.63934426229508,1,Taiwan,TW,TW,,24,121,TW,1,Taiwan,TW,TW,,24,121,TW,1,Taiwan,TW,TW,,24.0,121,TW,20260604000000,https://www.naroomanewsonline.com.au/story/9284109/china-bans-four-nz-politicians-after-taiwan-visit/,Taiwan,Coerce/Sanction,2026-06-04,0.75,0.7,0.159,0.5848,56a3bd1ec7e7f1a096cb6f4578d4de38,,
1307347236,20260604,202606,2026,2026.4219,COP,PRISON,,,,,,COP,,,,,,,,,,,,,0,173,173,17,4,-5.0,10,1,10,-7.03605980650835,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260604000000,https://www.winnipegfreepress.com/breakingnews/2026/06/03/man-shot-dead-by-police-during-hostage-incident-turned-to-drugs-crime-after-dads-slaying,Unknown,Coerce/Sanction,2026-06-04,0.75,0.7,0.3471,0.6318,4d07245be55a70124264ae90ac62de24,,
1307347240,20260604,202606,2026,2026.4219,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,180,180,18,4,-9.0,30,1,10,-8.57142857142856,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260604000000,https://www.klkntv.com/man-arrested-after-police-say-he-assaulted-two-officers-in-northeast-lincoln/,Unknown,Armed Assault,2026-06-04,0.95,0.85,0.497,0.8018,5507eae6dd0c3196a2742b58b567ea2d,,
1307347243,20260604,202606,2026,2026.4219,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,193,193,19,4,-10.0,45,4,35,-6.77700437700582,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260604000000,https://www.daytondailynews.com/community/coroner-manner-of-death-undetermined-for-woman-who-died-in-riverside-shooting/article_21192311-2c5f-5d35-bfbc-dbb4aab839a9.html,Unknown,Armed Conflict,2026-06-04,1.0,0.9,0.5542,0.8536,d31a1771f1dd17723a086d51b9e7d847,,
1307347254,20260604,202606,2026,2026.4219,COP,POLICE,,,,,,COP,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,180,180,18,4,-9.0,10,1,10,-8.7890625,4,"Bristol, Bristol, City of, United Kingdom",UK,UKB7,40094,51.45,-2.58333,-2590919,4,"Bristol, Bristol, City of, United Kingdom",UK,UKB7,40094,51.45,-2.58333,-2590919,4,"Bristol, Bristol, City of, United Kingdom",UK,UKB7,40094.0,51.45,-2.58333,-2590919,20260604000000,https://www.express.co.uk/news/uk/2213144/horror-moment-woman-tells-police,United Kingdom,Armed Assault,2026-06-04,0.95,0.85,0.3471,0.7643,b67bf2b7832cec4c67fd54796ddbc75a,,
1307347270,20260604,202606,2026,2026.4219,COPMIL,POLICE,,,,,,COP,MIL,,,,,,,,,,,,0,181,181,18,4,-9.0,5,1,5,-7.03605980650835,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260604000000,https://www.winnipegfreepress.com/breakingnews/2026/06/03/man-shot-dead-by-police-during-hostage-incident-turned-to-drugs-crime-after-dads-slaying,Unknown,Armed Assault,2026-06-04,0.95,0.85,0.2593,0.7423,bda2589d8912aa721a9c286daeafc6bd,,
1307347353,20260604,202606,2026,2026.4219,EDU,STUDENT,,,,,,EDU,,,ESP,SPANISH,ESP,,,,,,,,1,141,141,14,3,-6.5,10,1,10,7.82608695652174,1,Spain,SP,SP,,40,-4,SP,1,Spain,SP,SP,,40,-4,SP,1,Spain,SP,SP,,40.0,-4,SP,20260604000000,https://azertag.az/en/xeber/4240207,Spain,Protest/Strike,2026-06-04,0.825,0.5,0.3471,0.5918,8eac2d8bfbeac6ad9facaaa29ec6d658,TN_AGR_SPA,Agri
1307347373,20260604,202606,2026,2026.4219,EGYCOP,ALEXANDRIA,EGY,,,,,COP,,,EGY,ALEXANDRIA,EGY,,,,,,,,1,173,173,17,4,-5.0,8,1,8,-14.0703517587939,4,"Alexandria, Al Iskandariyah, Egypt",EG,EG06,61590,31.1981,29.9192,-290263,4,"Alexandria, Al Iskandariyah, Egypt",EG,EG06,61590,31.1981,29.9192,-290263,4,"Alexandria, Al Iskandariyah, Egypt",EG,EG06,61590.0,31.1981,29.9192,-290263,20260604000000,https://www.kalb.com/2026/06/03/suspect-arrested-shooting-armed-robbery-incident-alexandria/,Egypt,Coerce/Sanction,2026-06-04,0.75,0.7,0.318,0.6245,6b52bcaed4fd83eaceac62f997d67c06,,
1307347413,20260604,202606,2026,2026.4219,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,1,190,190,19,4,-10.0,6,1,6,-6.43015521064302,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,0,,,,,,,,4,"Gaza, Israel (general), Israel",IS,IS00,18315.0,31.4167,34.3333,-797156,20260604000000,https://www.lynnnews.co.uk/national/jenrick-defends-reform-uk-s-response-to-henry-nowak-murder-case-167517/,Israel,Armed Conflict,2026-06-04,1.0,0.9,0.2817,0.7854,af42c8e4e01a109647a796d9a558bf29,TN_AGR_ISR,Agri
1307347415,20260604,202606,2026,2026.4219,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,0,191,191,19,4,-9.5,3,1,3,-3.6956857893923,4,"Doncaster, Doncaster, United Kingdom",UK,UKD5,40130,53.5333,-1.11667,-2594486,0,,,,,,,,4,"Doncaster, Doncaster, United Kingdom",UK,UKD5,40130.0,53.5333,-1.11667,-2594486,20260604000000,https://www.wsws.org/en/articles/2026/06/03/qlzn-j03.html,United Kingdom,Armed Conflict,2026-06-04,0.975,0.9,0.2007,0.7552,57eebe80de1f5ae2a1b2515e190f92af,,
1307347568,20260604,202606,2026,2026.4219,GOV,AUTHORITIES,,,,,,GOV,,,ISR,ISRAELI,ISR,,,,,,,,1,190,190,19,4,-10.0,4,1,4,-8.13008130081301,4,"Beaufort Castle, Nabatî, Lebanon",LE,LE07,18816,33.3242,35.5319,-808928,1,Israel,IS,IS,,31.5,34.75,IS,4,"Beaufort Castle, Nabatî, Lebanon",LE,LE07,18816.0,33.3242,35.5319,-808928,20260604000000,http://www.greekherald.com/news/279100679/trump-confirms-calling-netanyahu-fing-crazy,Lebanon,Armed Conflict,2026-06-04,1.0,0.9,0.233,0.7733,82f864c39473e1d611ed16c4f34f3e7b,TN_AGR_LEB,Agri
1307347655,20260604,202606,2026,2026.4219,HLH,DOCTOR,,,,,,HLH,,,EDU,SCHOOL,,,,,,EDU,,,0,172,172,17,4,-5.0,6,1,6,-3.11572700296736,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260604000000,https://thefederalist.com/2026/06/03/the-california-primaries-are-a-giant-disaster/,United States,Coerce/Sanction,2026-06-04,0.75,0.7,0.2817,0.6154,9cc5ee06d5ce6120e7ac92f1f0b2c355,,
1307347684,20260604,202606,2026,2026.4219,IRL,WATERFORD,IRL,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,1,1723,172,17,4,-5.0,10,2,10,-6.41025641025641,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260604000000,https://www.stratfordbeaconherald.com:443/news/local-news/collision-near-waterford-sends-one-driver-to-hospital-closes-roads-for-hours,Ireland,Coerce/Sanction,2026-06-04,0.75,0.7,0.3471,0.6318,86aeffc7a3b48927f62b3340b41ff006,TN_AGR_IRE,Agri
1307347692,20260604,202606,2026,2026.4219,IRN,IRAN,IRN,,,,,,,,,,,,,,,,,,0,194,194,19,4,-10.0,10,1,10,-6.3047285464098,1,Iran,IR,IR,,32,53,IR,0,,,,,,,,1,Iran,IR,IR,,32.0,53,IR,20260604000000,https://www.ktvq.com/us-news/iran-war/government-watchdogs-to-review-iran-war-acknowledging-conflict-has-stretched-beyond-60-days,Iran,Armed Conflict,2026-06-04,1.0,0.9,0.3471,0.8018,2689a8435274cc59533bbd174a19b98d,,
1307347693,20260604,202606,2026,2026.4219,IRN,IRAN,IRN,,,,,,,,BUS,BANK,,,,,,BUS,,,1,192,192,19,4,-9.5,48,1,48,-6.17760617760618,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,3,"Orange County, California, United States",US,USCA,,33.7,-117.768,277294,20260604000000,https://talk1200boston.iheart.com/content/2026-06-03-california-ceo-allegedly-supplied-equipment-to-iranian-nuclear-programs/,United States,Armed Conflict,2026-06-04,0.975,0.9,0.5633,0.8458,208ef6d78556c14a3fc261d870db75d2,,
1307347706,20260604,202606,2026,2026.4219,IRN,IRAN,IRN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,173,173,17,4,-5.0,8,1,8,-6.17760617760618,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32.0,53,IR,20260604000000,https://talk1200boston.iheart.com/content/2026-06-03-california-ceo-allegedly-supplied-equipment-to-iranian-nuclear-programs/,Iran,Coerce/Sanction,2026-06-04,0.75,0.7,0.318,0.6245,2aebe2e1a91d87e1985ee36b04ec4715,,
